timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1701897828634,199,Get Access Grants,200,OK,User Access 3-1,text,true,,106989,170,1,3,http://127.0.0.1:5000/data/access/200100300,199,0,0
1701897828816,19,Add Allergy,200,OK,Add Medical Records 1-1,text,true,,192,363,1,3,http://127.0.0.1:5000/data/allergy,19,0,0
1701897828834,42,Add User Access,200,OK,User Access 3-1,text,true,,192,277,1,3,http://127.0.0.1:5000/data/userAccess,42,0,0
1701897828835,56,Add Appointment,200,OK,Add Medical Records 1-1,text,true,,192,362,1,3,http://127.0.0.1:5000/data/appointment,56,0,1
1701897828891,17,Add Surgery,200,OK,Add Medical Records 1-1,text,true,,192,430,1,3,http://127.0.0.1:5000/data/surgery,17,0,0
1701897828908,7,Add Injury,200,OK,Add Medical Records 1-1,text,true,,192,383,1,3,http://127.0.0.1:5000/data/injury,7,0,0
1701897828915,52,Add Incident,200,OK,Add Medical Records 1-1,text,true,,192,389,1,3,http://127.0.0.1:5000/data/incident,52,0,1
1701897828967,52,Add Drug,200,OK,Add Medical Records 1-1,text,true,,192,390,1,3,http://127.0.0.1:5000/data/drug,52,0,1
1701897828877,185,Get Access Grants,200,OK,User Access 3-1,text,true,,107097,170,1,3,http://127.0.0.1:5000/data/access/200100300,185,0,0
1701897829019,57,Add Allergy,200,OK,Add Medical Records 1-1,text,true,,192,363,1,3,http://127.0.0.1:5000/data/allergy,57,0,0
1701897829062,23,Add User Access,200,OK,User Access 3-1,text,true,,192,277,1,3,http://127.0.0.1:5000/data/userAccess,23,0,0
1701897829076,39,Add Appointment,200,OK,Add Medical Records 1-1,text,true,,192,362,1,3,http://127.0.0.1:5000/data/appointment,39,0,0
1701897829115,34,Add Surgery,200,OK,Add Medical Records 1-1,text,true,,192,430,1,3,http://127.0.0.1:5000/data/surgery,34,0,0
1701897829149,13,Add Injury,200,OK,Add Medical Records 1-1,text,true,,192,383,1,3,http://127.0.0.1:5000/data/injury,13,0,0
1701897829162,32,Add Incident,200,OK,Add Medical Records 1-1,text,true,,192,389,1,3,http://127.0.0.1:5000/data/incident,32,0,0
1701897829194,30,Add Drug,200,OK,Add Medical Records 1-1,text,true,,192,390,1,3,http://127.0.0.1:5000/data/drug,30,0,1
1701897829224,20,Add Allergy,200,OK,Add Medical Records 1-1,text,true,,192,363,1,3,http://127.0.0.1:5000/data/allergy,20,0,1
1701897829244,13,Add Appointment,200,OK,Add Medical Records 1-1,text,true,,192,362,1,3,http://127.0.0.1:5000/data/appointment,13,0,0
1701897829258,14,Add Surgery,200,OK,Add Medical Records 1-1,text,true,,192,430,1,3,http://127.0.0.1:5000/data/surgery,14,0,0
1701897829085,202,Get Access Grants,200,OK,User Access 3-1,text,true,,107205,170,1,3,http://127.0.0.1:5000/data/access/200100300,201,0,0
1701897829272,36,Add Injury,200,OK,Add Medical Records 1-1,text,true,,192,383,1,3,http://127.0.0.1:5000/data/injury,36,0,0
1701897829287,45,Add User Access,200,OK,User Access 3-1,text,true,,192,277,1,3,http://127.0.0.1:5000/data/userAccess,45,0,0
1701897829308,38,Add Incident,200,OK,Add Medical Records 1-1,text,true,,192,389,1,3,http://127.0.0.1:5000/data/incident,38,0,0
1701897828634,791,Get User Info,200,OK,Get Medical Records 2-1,text,true,,782708,355,1,3,http://127.0.0.1:5000/data/100200310,786,0,0
1701897829346,140,Add Drug,200,OK,Add Medical Records 1-1,text,true,,192,390,1,3,http://127.0.0.1:5000/data/drug,140,0,0
1701897829486,30,Add Allergy,200,OK,Add Medical Records 1-1,text,true,,192,363,1,3,http://127.0.0.1:5000/data/allergy,30,0,0
1701897829332,219,Get Access Grants,200,OK,User Access 3-1,text,true,,107313,170,1,3,http://127.0.0.1:5000/data/access/200100300,219,0,0
1701897829517,55,Add Appointment,200,OK,Add Medical Records 1-1,text,true,,192,362,1,3,http://127.0.0.1:5000/data/appointment,55,0,0
1701897829425,154,Get Appointments,200,OK,Get Medical Records 2-1,text,true,,115602,175,1,3,http://127.0.0.1:5000/data/appointment/200100300,154,0,1
1701897829551,28,Add User Access,200,OK,User Access 3-1,text,true,,192,277,1,3,http://127.0.0.1:5000/data/userAccess,28,0,1
1701897829572,9,Add Surgery,200,OK,Add Medical Records 1-1,text,true,,192,430,1,3,http://127.0.0.1:5000/data/surgery,9,0,0
1701897829581,69,Add Injury,200,OK,Add Medical Records 1-1,text,true,,192,383,1,3,http://127.0.0.1:5000/data/injury,69,0,0
1701897829650,15,Add Incident,200,OK,Add Medical Records 1-1,text,true,,192,389,1,3,http://127.0.0.1:5000/data/incident,15,0,0
1701897829665,11,Add Drug,200,OK,Add Medical Records 1-1,text,true,,192,390,1,3,http://127.0.0.1:5000/data/drug,11,0,0
1701897829676,80,Add Allergy,200,OK,Add Medical Records 1-1,text,true,,192,363,1,3,http://127.0.0.1:5000/data/allergy,80,0,0
1701897829756,8,Add Appointment,200,OK,Add Medical Records 1-1,text,true,,192,362,1,3,http://127.0.0.1:5000/data/appointment,8,0,0
1701897829764,8,Add Surgery,200,OK,Add Medical Records 1-1,text,true,,192,430,1,3,http://127.0.0.1:5000/data/surgery,8,0,0
1701897829580,224,Get Access Grants,200,OK,User Access 3-1,text,true,,107421,170,1,3,http://127.0.0.1:5000/data/access/200100300,224,0,0
1701897829772,43,Add Injury,200,OK,Add Medical Records 1-1,text,true,,192,383,1,3,http://127.0.0.1:5000/data/injury,43,0,0
1701897829804,25,Add User Access,200,OK,User Access 3-1,text,true,,192,277,1,3,http://127.0.0.1:5000/data/userAccess,25,0,0
1701897829815,23,Add Incident,200,OK,Add Medical Records 1-1,text,true,,192,389,1,3,http://127.0.0.1:5000/data/incident,23,0,0
1701897829839,89,Add Drug,200,OK,Add Medical Records 1-1,text,true,,192,390,1,3,http://127.0.0.1:5000/data/drug,89,0,0
1701897829928,55,Add Allergy,200,OK,Add Medical Records 1-1,text,true,,192,363,1,3,http://127.0.0.1:5000/data/allergy,55,0,0
1701897829983,37,Add Appointment,200,OK,Add Medical Records 1-1,text,true,,192,362,1,3,http://127.0.0.1:5000/data/appointment,37,0,0
1701897830021,19,Add Surgery,200,OK,Add Medical Records 1-1,text,true,,192,430,1,3,http://127.0.0.1:5000/data/surgery,19,0,0
1701897830040,27,Add Injury,200,OK,Add Medical Records 1-1,text,true,,192,383,1,3,http://127.0.0.1:5000/data/injury,27,0,0
1701897829829,267,Get Access Grants,200,OK,User Access 3-1,text,true,,107529,170,1,3,http://127.0.0.1:5000/data/access/200100300,267,0,1
1701897830067,64,Add Incident,200,OK,Add Medical Records 1-1,text,true,,192,389,1,3,http://127.0.0.1:5000/data/incident,64,0,0
1701897830096,49,Add User Access,200,OK,User Access 3-1,text,true,,192,277,1,3,http://127.0.0.1:5000/data/userAccess,49,0,1
1701897830132,16,Add Drug,200,OK,Add Medical Records 1-1,text,true,,192,390,1,3,http://127.0.0.1:5000/data/drug,16,0,0
1701897830148,32,Add Allergy,200,OK,Add Medical Records 1-1,text,true,,192,363,1,3,http://127.0.0.1:5000/data/allergy,32,0,0
1701897830180,9,Add Appointment,200,OK,Add Medical Records 1-1,text,true,,192,362,1,3,http://127.0.0.1:5000/data/appointment,9,0,0
1701897830189,15,Add Surgery,200,OK,Add Medical Records 1-1,text,true,,192,430,1,3,http://127.0.0.1:5000/data/surgery,15,0,0
1701897830205,8,Add Injury,200,OK,Add Medical Records 1-1,text,true,,192,383,1,3,http://127.0.0.1:5000/data/injury,8,0,0
1701897830213,26,Add Incident,200,OK,Add Medical Records 1-1,text,true,,192,389,1,3,http://127.0.0.1:5000/data/incident,26,0,1
1701897830240,14,Add Drug,200,OK,Add Medical Records 1-1,text,true,,192,390,1,3,http://127.0.0.1:5000/data/drug,14,0,0
1701897830254,11,Add Allergy,200,OK,Add Medical Records 1-1,text,true,,192,363,1,3,http://127.0.0.1:5000/data/allergy,11,0,0
1701897830265,31,Add Appointment,200,OK,Add Medical Records 1-1,text,true,,192,362,1,3,http://127.0.0.1:5000/data/appointment,31,0,0
1701897830296,63,Add Surgery,200,OK,Add Medical Records 1-1,text,true,,192,430,1,3,http://127.0.0.1:5000/data/surgery,63,0,0
1701897830146,275,Get Access Grants,200,OK,User Access 3-1,text,true,,107637,170,1,3,http://127.0.0.1:5000/data/access/200100300,275,0,0
1701897830359,78,Add Injury,200,OK,Add Medical Records 1-1,text,true,,192,383,1,3,http://127.0.0.1:5000/data/injury,78,0,0
1701897830421,36,Add User Access,200,OK,User Access 3-1,text,true,,192,277,1,3,http://127.0.0.1:5000/data/userAccess,36,0,1
1701897830437,80,Add Incident,200,OK,Add Medical Records 1-1,text,true,,192,389,1,3,http://127.0.0.1:5000/data/incident,79,0,0
1701897829579,947,Get User Info,200,OK,Get Medical Records 2-1,text,true,,787950,355,1,3,http://127.0.0.1:5000/data/100200310,943,0,0
1701897830517,31,Add Drug,200,OK,Add Medical Records 1-1,text,true,,192,390,1,3,http://127.0.0.1:5000/data/drug,31,0,0
1701897830548,37,Add Allergy,200,OK,Add Medical Records 1-1,text,true,,192,363,1,3,http://127.0.0.1:5000/data/allergy,37,0,0
1701897830585,13,Add Appointment,200,OK,Add Medical Records 1-1,text,true,,192,362,1,3,http://127.0.0.1:5000/data/appointment,13,0,0
1701897830598,24,Add Surgery,200,OK,Add Medical Records 1-1,text,true,,192,430,1,3,http://127.0.0.1:5000/data/surgery,24,0,1
1701897830622,8,Add Injury,200,OK,Add Medical Records 1-1,text,true,,192,383,1,3,http://127.0.0.1:5000/data/injury,8,0,1
1701897830630,15,Add Incident,200,OK,Add Medical Records 1-1,text,true,,192,389,1,3,http://127.0.0.1:5000/data/incident,15,0,0
1701897830457,236,Get Access Grants,200,OK,User Access 3-1,text,true,,107745,170,1,3,http://127.0.0.1:5000/data/access/200100300,236,0,0
1701897830645,48,Add Drug,200,OK,Add Medical Records 1-1,text,true,,192,390,1,3,http://127.0.0.1:5000/data/drug,48,0,0
1701897830693,14,Add User Access,200,OK,User Access 3-1,text,true,,192,277,1,3,http://127.0.0.1:5000/data/userAccess,14,0,0
1701897830527,180,Get Appointments,200,OK,Get Medical Records 2-1,text,true,,116457,175,1,3,http://127.0.0.1:5000/data/appointment/200100300,180,0,0
1701897830694,23,Add Allergy,200,OK,Add Medical Records 1-1,text,true,,192,363,1,3,http://127.0.0.1:5000/data/allergy,23,0,0
1701897830717,55,Add Appointment,200,OK,Add Medical Records 1-1,text,true,,192,362,1,3,http://127.0.0.1:5000/data/appointment,55,0,0
1701897830772,15,Add Surgery,200,OK,Add Medical Records 1-1,text,true,,192,430,1,3,http://127.0.0.1:5000/data/surgery,15,0,0
1701897830788,57,Add Injury,200,OK,Add Medical Records 1-1,text,true,,192,383,1,3,http://127.0.0.1:5000/data/injury,57,0,0
1701897830846,19,Add Incident,200,OK,Add Medical Records 1-1,text,true,,192,389,1,3,http://127.0.0.1:5000/data/incident,19,0,0
1701897830865,14,Add Drug,200,OK,Add Medical Records 1-1,text,true,,192,390,1,3,http://127.0.0.1:5000/data/drug,14,0,0
1701897830707,189,Get Access Grants,200,OK,User Access 3-1,text,true,,107853,170,1,3,http://127.0.0.1:5000/data/access/200100300,188,0,0
1701897830879,28,Add Allergy,200,OK,Add Medical Records 1-1,text,true,,192,363,1,3,http://127.0.0.1:5000/data/allergy,28,0,0
1701897830896,26,Add User Access,200,OK,User Access 3-1,text,true,,192,277,1,3,http://127.0.0.1:5000/data/userAccess,26,0,0
1701897830907,27,Add Appointment,200,OK,Add Medical Records 1-1,text,true,,192,362,1,3,http://127.0.0.1:5000/data/appointment,27,0,0
1701897830934,28,Add Surgery,200,OK,Add Medical Records 1-1,text,true,,192,430,1,3,http://127.0.0.1:5000/data/surgery,28,0,0
1701897830962,19,Add Injury,200,OK,Add Medical Records 1-1,text,true,,192,383,1,3,http://127.0.0.1:5000/data/injury,19,0,0
1701897830981,15,Add Incident,200,OK,Add Medical Records 1-1,text,true,,192,389,1,3,http://127.0.0.1:5000/data/incident,15,0,1
1701897830997,21,Add Drug,200,OK,Add Medical Records 1-1,text,true,,192,390,1,3,http://127.0.0.1:5000/data/drug,20,0,0
1701897831018,30,Add Allergy,200,OK,Add Medical Records 1-1,text,true,,192,363,1,3,http://127.0.0.1:5000/data/allergy,30,0,0
1701897831049,109,Add Appointment,200,OK,Add Medical Records 1-1,text,true,,192,362,1,3,http://127.0.0.1:5000/data/appointment,109,0,0
1701897831158,15,Add Surgery,200,OK,Add Medical Records 1-1,text,true,,192,430,1,3,http://127.0.0.1:5000/data/surgery,15,0,1
1701897831174,30,Add Injury,200,OK,Add Medical Records 1-1,text,true,,192,383,1,3,http://127.0.0.1:5000/data/injury,30,0,0
1701897831204,10,Add Incident,200,OK,Add Medical Records 1-1,text,true,,192,389,1,3,http://127.0.0.1:5000/data/incident,10,0,1
1701897831214,3,Add Drug,200,OK,Add Medical Records 1-1,text,true,,192,390,1,3,http://127.0.0.1:5000/data/drug,3,0,0
1701897831218,33,Add Allergy,200,OK,Add Medical Records 1-1,text,true,,192,363,1,3,http://127.0.0.1:5000/data/allergy,33,0,0
1701897830922,335,Get Access Grants,200,OK,User Access 3-1,text,true,,107961,170,1,3,http://127.0.0.1:5000/data/access/200100300,335,0,0
1701897831251,15,Add Appointment,200,OK,Add Medical Records 1-1,text,true,,192,362,1,3,http://127.0.0.1:5000/data/appointment,15,0,1
1701897831258,36,Add User Access,200,OK,User Access 3-1,text,true,,192,278,1,3,http://127.0.0.1:5000/data/userAccess,36,0,0
1701897831266,48,Add Surgery,200,OK,Add Medical Records 1-1,text,true,,192,430,1,3,http://127.0.0.1:5000/data/surgery,48,0,1
1701897831314,36,Add Injury,200,OK,Add Medical Records 1-1,text,true,,192,383,1,3,http://127.0.0.1:5000/data/injury,36,0,0
1701897831350,8,Add Incident,200,OK,Add Medical Records 1-1,text,true,,192,389,1,3,http://127.0.0.1:5000/data/incident,8,0,0
1701897831358,5,Add Drug,200,OK,Add Medical Records 1-1,text,true,,192,390,1,3,http://127.0.0.1:5000/data/drug,5,0,0
1701897831363,60,Add Allergy,200,OK,Add Medical Records 1-1,text,true,,192,363,1,3,http://127.0.0.1:5000/data/allergy,60,0,0
1701897831423,14,Add Appointment,200,OK,Add Medical Records 1-1,text,true,,192,362,1,3,http://127.0.0.1:5000/data/appointment,14,0,0
1701897831437,15,Add Surgery,200,OK,Add Medical Records 1-1,text,true,,192,430,1,3,http://127.0.0.1:5000/data/surgery,15,0,0
1701897831452,31,Add Injury,200,OK,Add Medical Records 1-1,text,true,,192,383,1,3,http://127.0.0.1:5000/data/injury,31,0,0
1701897831483,25,Add Incident,200,OK,Add Medical Records 1-1,text,true,,192,389,1,3,http://127.0.0.1:5000/data/incident,25,0,1
1701897831508,17,Add Drug,200,OK,Add Medical Records 1-1,text,true,,192,390,1,3,http://127.0.0.1:5000/data/drug,17,0,1
1701897831295,237,Get Access Grants,200,OK,User Access 3-1,text,true,,108070,170,1,3,http://127.0.0.1:5000/data/access/200100300,237,0,0
1701897831525,28,Add Allergy,200,OK,Add Medical Records 1-1,text,true,,192,363,1,3,http://127.0.0.1:5000/data/allergy,28,0,0
1701897831532,37,Add User Access,200,OK,User Access 3-1,text,true,,192,278,1,3,http://127.0.0.1:5000/data/userAccess,36,0,0
1701897831554,30,Add Appointment,200,OK,Add Medical Records 1-1,text,true,,192,362,1,3,http://127.0.0.1:5000/data/appointment,30,0,0
1701897831585,135,Add Surgery,200,OK,Add Medical Records 1-1,text,true,,192,430,1,3,http://127.0.0.1:5000/data/surgery,135,0,0
1701897831721,24,Add Injury,200,OK,Add Medical Records 1-1,text,true,,192,383,1,3,http://127.0.0.1:5000/data/injury,24,0,0
1701897831745,8,Add Incident,200,OK,Add Medical Records 1-1,text,true,,192,389,1,3,http://127.0.0.1:5000/data/incident,8,0,1
1701897831753,32,Add Drug,200,OK,Add Medical Records 1-1,text,true,,192,390,1,3,http://127.0.0.1:5000/data/drug,32,0,1
1701897831785,30,Add Allergy,200,OK,Add Medical Records 1-1,text,true,,192,363,1,3,http://127.0.0.1:5000/data/allergy,29,0,1
1701897831815,34,Add Appointment,200,OK,Add Medical Records 1-1,text,true,,192,362,1,3,http://127.0.0.1:5000/data/appointment,34,0,0
1701897831849,6,Add Surgery,200,OK,Add Medical Records 1-1,text,true,,192,430,1,3,http://127.0.0.1:5000/data/surgery,6,0,0
1701897831855,4,Add Injury,200,OK,Add Medical Records 1-1,text,true,,192,383,1,3,http://127.0.0.1:5000/data/injury,4,0,0
1701897831569,290,Get Access Grants,200,OK,User Access 3-1,text,true,,108179,170,1,3,http://127.0.0.1:5000/data/access/200100300,290,0,0
1701897830707,1152,Get User Info,200,OK,Get Medical Records 2-1,text,true,,794536,355,1,3,http://127.0.0.1:5000/data/100200310,1148,0,1
1701897831859,4,Add Incident,200,OK,Add Medical Records 1-1,text,true,,192,389,1,3,http://127.0.0.1:5000/data/incident,4,0,0
1701897831859,8,Add User Access,200,OK,User Access 3-1,text,true,,192,278,1,3,http://127.0.0.1:5000/data/userAccess,8,0,0
1701897831863,21,Add Drug,200,OK,Add Medical Records 1-1,text,true,,192,390,1,3,http://127.0.0.1:5000/data/drug,21,0,0
1701897831884,30,Add Allergy,200,OK,Add Medical Records 1-1,text,true,,192,363,1,3,http://127.0.0.1:5000/data/allergy,30,0,0
1701897831914,8,Add Appointment,200,OK,Add Medical Records 1-1,text,true,,192,362,1,3,http://127.0.0.1:5000/data/appointment,8,0,1
1701897831922,41,Add Surgery,200,OK,Add Medical Records 1-1,text,true,,192,430,1,3,http://127.0.0.1:5000/data/surgery,41,0,1
1701897831963,25,Add Injury,200,OK,Add Medical Records 1-1,text,true,,192,383,1,3,http://127.0.0.1:5000/data/injury,25,0,1
1701897831859,190,Get Appointments,200,OK,Get Medical Records 2-1,text,true,,117825,175,1,3,http://127.0.0.1:5000/data/appointment/200100300,190,0,0
1701897831988,73,Add Incident,200,OK,Add Medical Records 1-1,text,true,,192,389,1,3,http://127.0.0.1:5000/data/incident,73,0,1
1701897832062,36,Add Drug,200,OK,Add Medical Records 1-1,text,true,,192,390,1,3,http://127.0.0.1:5000/data/drug,36,0,0
1701897832098,27,Add Allergy,200,OK,Add Medical Records 1-1,text,true,,192,363,1,3,http://127.0.0.1:5000/data/allergy,27,0,0
1701897831867,267,Get Access Grants,200,OK,User Access 3-1,text,true,,108288,170,1,3,http://127.0.0.1:5000/data/access/200100300,267,0,0
1701897832126,11,Add Appointment,200,OK,Add Medical Records 1-1,text,true,,192,362,1,3,http://127.0.0.1:5000/data/appointment,10,0,0
1701897832134,12,Add User Access,200,OK,User Access 3-1,text,true,,192,278,1,3,http://127.0.0.1:5000/data/userAccess,12,0,1
1701897832137,14,Add Surgery,200,OK,Add Medical Records 1-1,text,true,,192,430,1,3,http://127.0.0.1:5000/data/surgery,13,0,0
1701897832151,73,Add Injury,200,OK,Add Medical Records 1-1,text,true,,192,383,1,3,http://127.0.0.1:5000/data/injury,72,0,0
1701897832224,95,Add Incident,200,OK,Add Medical Records 1-1,text,true,,192,389,1,3,http://127.0.0.1:5000/data/incident,95,0,0
1701897832319,53,Add Drug,200,OK,Add Medical Records 1-1,text,true,,192,390,1,3,http://127.0.0.1:5000/data/drug,53,0,1
1701897832372,48,Add Allergy,200,OK,Add Medical Records 1-1,text,true,,192,363,1,3,http://127.0.0.1:5000/data/allergy,48,0,1
1701897832420,34,Add Appointment,200,OK,Add Medical Records 1-1,text,true,,192,362,1,3,http://127.0.0.1:5000/data/appointment,34,0,1
1701897832455,59,Add Surgery,200,OK,Add Medical Records 1-1,text,true,,192,430,1,3,http://127.0.0.1:5000/data/surgery,59,0,0
1701897832147,373,Get Access Grants,200,OK,User Access 3-1,text,true,,108397,170,1,3,http://127.0.0.1:5000/data/access/200100300,373,0,0
1701897832514,16,Add Injury,200,OK,Add Medical Records 1-1,text,true,,192,383,1,3,http://127.0.0.1:5000/data/injury,15,0,1
1701897832530,17,Add Incident,200,OK,Add Medical Records 1-1,text,true,,192,389,1,3,http://127.0.0.1:5000/data/incident,17,0,0
1701897832547,11,Add Drug,200,OK,Add Medical Records 1-1,text,true,,192,390,1,3,http://127.0.0.1:5000/data/drug,11,0,1
1701897832521,64,Add User Access,200,OK,User Access 3-1,text,true,,192,278,1,3,http://127.0.0.1:5000/data/userAccess,64,0,0
1701897832558,51,Add Allergy,200,OK,Add Medical Records 1-1,text,true,,192,363,1,3,http://127.0.0.1:5000/data/allergy,51,0,0
1701897832609,93,Add Appointment,200,OK,Add Medical Records 1-1,text,true,,192,362,1,3,http://127.0.0.1:5000/data/appointment,93,0,1
1701897832702,48,Add Surgery,200,OK,Add Medical Records 1-1,text,true,,192,430,1,3,http://127.0.0.1:5000/data/surgery,48,0,1
1701897832750,90,Add Injury,200,OK,Add Medical Records 1-1,text,true,,192,383,1,3,http://127.0.0.1:5000/data/injury,90,0,1
1701897832843,89,Add Incident,200,OK,Add Medical Records 1-1,text,true,,192,389,1,3,http://127.0.0.1:5000/data/incident,88,0,1
1701897832932,35,Add Drug,200,OK,Add Medical Records 1-1,text,true,,192,390,1,3,http://127.0.0.1:5000/data/drug,35,0,1
1701897832968,84,Add Allergy,200,OK,Add Medical Records 1-1,text,true,,192,363,1,3,http://127.0.0.1:5000/data/allergy,84,0,1
1701897833052,67,Add Appointment,200,OK,Add Medical Records 1-1,text,true,,192,362,1,3,http://127.0.0.1:5000/data/appointment,66,0,1
1701897833119,74,Add Surgery,200,OK,Add Medical Records 1-1,text,true,,192,430,1,3,http://127.0.0.1:5000/data/surgery,74,0,1
1701897833194,82,Add Injury,200,OK,Add Medical Records 1-1,text,true,,192,383,1,3,http://127.0.0.1:5000/data/injury,82,0,1
1701897832585,706,Get Access Grants,200,OK,User Access 3-1,text,true,,108506,170,1,3,http://127.0.0.1:5000/data/access/200100300,705,0,0
1701897833277,65,Add Incident,200,OK,Add Medical Records 1-1,text,true,,192,389,1,3,http://127.0.0.1:5000/data/incident,65,0,0
1701897833291,60,Add User Access,200,OK,User Access 3-1,text,true,,192,278,1,3,http://127.0.0.1:5000/data/userAccess,59,0,1
1701897833342,68,Add Drug,200,OK,Add Medical Records 1-1,text,true,,192,390,1,3,http://127.0.0.1:5000/data/drug,68,0,1
1701897833410,50,Add Allergy,200,OK,Add Medical Records 1-1,text,true,,192,363,1,3,http://127.0.0.1:5000/data/allergy,49,0,1
1701897833460,57,Add Appointment,200,OK,Add Medical Records 1-1,text,true,,192,362,1,3,http://127.0.0.1:5000/data/appointment,56,0,1
1701897833517,49,Add Surgery,200,OK,Add Medical Records 1-1,text,true,,192,430,1,3,http://127.0.0.1:5000/data/surgery,49,0,0
1701897833567,70,Add Injury,200,OK,Add Medical Records 1-1,text,true,,192,383,1,3,http://127.0.0.1:5000/data/injury,70,0,0
1701897833638,53,Add Incident,200,OK,Add Medical Records 1-1,text,true,,192,389,1,3,http://127.0.0.1:5000/data/incident,53,0,1
1701897833691,29,Add Drug,200,OK,Add Medical Records 1-1,text,true,,192,390,1,3,http://127.0.0.1:5000/data/drug,29,0,0
1701897833720,98,Add Allergy,200,OK,Add Medical Records 1-1,text,true,,192,363,1,3,http://127.0.0.1:5000/data/allergy,98,0,1
1701897833819,74,Add Appointment,200,OK,Add Medical Records 1-1,text,true,,192,362,1,3,http://127.0.0.1:5000/data/appointment,74,0,1
1701897833894,117,Add Surgery,200,OK,Add Medical Records 1-1,text,true,,192,430,1,3,http://127.0.0.1:5000/data/surgery,117,0,1
1701897834012,71,Add Injury,200,OK,Add Medical Records 1-1,text,true,,192,383,1,3,http://127.0.0.1:5000/data/injury,71,0,1
1701897834084,77,Add Incident,200,OK,Add Medical Records 1-1,text,true,,192,389,1,3,http://127.0.0.1:5000/data/incident,77,0,1
1701897834161,97,Add Drug,200,OK,Add Medical Records 1-1,text,true,,192,390,1,3,http://127.0.0.1:5000/data/drug,97,0,1
1701897833351,976,Get Access Grants,200,OK,User Access 3-1,text,true,,108615,170,1,3,http://127.0.0.1:5000/data/access/200100300,975,0,0
1701897834259,104,Add Allergy,200,OK,Add Medical Records 1-1,text,true,,192,363,1,3,http://127.0.0.1:5000/data/allergy,104,0,0
1701897834327,45,Add User Access,200,OK,User Access 3-1,text,true,,192,278,1,3,http://127.0.0.1:5000/data/userAccess,45,0,1
1701897834363,66,Add Appointment,200,OK,Add Medical Records 1-1,text,true,,192,362,1,3,http://127.0.0.1:5000/data/appointment,66,0,1
1701897834430,42,Add Surgery,200,OK,Add Medical Records 1-1,text,true,,192,430,1,3,http://127.0.0.1:5000/data/surgery,42,0,1
1701897834472,72,Add Injury,200,OK,Add Medical Records 1-1,text,true,,192,383,1,3,http://127.0.0.1:5000/data/injury,72,0,1
1701897834545,169,Add Incident,200,OK,Add Medical Records 1-1,text,true,,192,389,1,3,http://127.0.0.1:5000/data/incident,169,0,1
1701897834715,56,Add Drug,200,OK,Add Medical Records 1-1,text,true,,192,390,1,3,http://127.0.0.1:5000/data/drug,55,0,0
1701897834771,91,Add Allergy,200,OK,Add Medical Records 1-1,text,true,,192,363,1,3,http://127.0.0.1:5000/data/allergy,91,0,1
1701897834863,116,Add Appointment,200,OK,Add Medical Records 1-1,text,true,,192,362,1,3,http://127.0.0.1:5000/data/appointment,115,0,1
1701897834979,74,Add Surgery,200,OK,Add Medical Records 1-1,text,true,,192,430,1,3,http://127.0.0.1:5000/data/surgery,74,0,1
1701897835054,90,Add Injury,200,OK,Add Medical Records 1-1,text,true,,192,383,1,3,http://127.0.0.1:5000/data/injury,90,0,1
1701897835145,36,Add Incident,200,OK,Add Medical Records 1-1,text,true,,192,389,1,3,http://127.0.0.1:5000/data/incident,35,0,1
1701897832049,3314,Get User Info,200,OK,Get Medical Records 2-1,text,true,,803485,355,1,3,http://127.0.0.1:5000/data/100200310,3274,0,1
1701897835181,182,Add Drug,200,OK,Add Medical Records 1-1,text,true,,192,390,1,3,http://127.0.0.1:5000/data/drug,181,0,1
1701897835363,89,Add Allergy,200,OK,Add Medical Records 1-1,text,true,,192,363,1,3,http://127.0.0.1:5000/data/allergy,89,0,1
1701897835453,144,Add Appointment,200,OK,Add Medical Records 1-1,text,true,,192,362,1,3,http://127.0.0.1:5000/data/appointment,143,0,1
1701897835597,135,Add Surgery,200,OK,Add Medical Records 1-1,text,true,,192,430,1,3,http://127.0.0.1:5000/data/surgery,135,0,2
1701897835733,69,Add Injury,200,OK,Add Medical Records 1-1,text,true,,192,383,1,3,http://127.0.0.1:5000/data/injury,69,0,1
1701897835803,121,Add Incident,200,OK,Add Medical Records 1-1,text,true,,192,389,1,3,http://127.0.0.1:5000/data/incident,121,0,1
1701897834372,1560,Get Access Grants,200,OK,User Access 3-1,text,true,,108724,170,1,3,http://127.0.0.1:5000/data/access/200100300,1559,0,1
1701897835925,73,Add Drug,200,OK,Add Medical Records 1-1,text,true,,192,390,1,3,http://127.0.0.1:5000/data/drug,73,0,1
1701897835932,86,Add User Access,200,OK,User Access 3-1,text,true,,192,278,1,3,http://127.0.0.1:5000/data/userAccess,86,0,1
1701897835998,30,Add Allergy,200,OK,Add Medical Records 1-1,text,true,,192,363,1,3,http://127.0.0.1:5000/data/allergy,30,0,1
1701897836029,76,Add Appointment,200,OK,Add Medical Records 1-1,text,true,,192,362,1,3,http://127.0.0.1:5000/data/appointment,76,0,0
1701897836106,81,Add Surgery,200,OK,Add Medical Records 1-1,text,true,,192,430,1,3,http://127.0.0.1:5000/data/surgery,81,0,1
1701897836187,52,Add Injury,200,OK,Add Medical Records 1-1,text,true,,192,383,1,3,http://127.0.0.1:5000/data/injury,52,0,1
